rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
103	C20H25F3N4O6S	[M + Cl]-	C20H25F3N4O6S	0.9999999999999999	24.18620023720724	24.18620023720724	0.0	10	0.5000801660420644	0.05410857125246585	0.5035236929672205	0.6458487020364752		541.11444	126.797	57_20230404_LFX_OK_226_VGF136_C08_1_neg_57
104	C15H10O6	[M - H]-	C15H10O6	0.9999999999999999	23.970119848280213	20.236555773405648	3.733564074874563	7	0.23239124237792994	-0.29702062413045294	0.8356827441711893	-0.6258230677843273		285.04028	120.694	48_20230404_LFX_OK_226_VGF136_C08_1_neg_48
105	C16H34N4O4	[M + Cl]-	C16H34N4O4	0.9999999999999999	23.961556502717052	23.961556502717052	0.0	7	0.2934793021487783	1.6056321981004815	1.9068020461492177	0.7471190770944682		381.22769	176.477	111_20230404_LFX_OK_226_VGF136_C08_1_neg_111
106	C17H24O4	[M - H]-	C17H24O4	0.9999999999999999	21.678966077750026	17.799706236422892	3.8792598413271318	6	0.19847446319474962	0.47119359873135896	1.0547046937410218	-123715.71643482754		291.16022	148.316	82_20230404_LFX_OK_226_VGF136_C08_1_neg_82
107	C21H36O6	[M - H]-	C21H36O6	0.9999999999999999	21.57508193783986	15.301493411231696	6.273588526608165	4	0.39689342865776184	1.4041201778333492	1.4041201778333492	-0.6786183093084422		383.24365	204.349	146_20230404_LFX_OK_226_VGF136_C08_1_neg_146
108	C16H34N4O5	[M + Cl]-	C16H34N4O5	0.9999999999999999	21.531199411817234	21.531199411817234	0.0	7	0.16468954099437066	0.7024481815112922	0.7024481815112922	0.9196848037653623		397.22269	178.632	117_20230404_LFX_OK_226_VGF136_C08_1_neg_117
109	C11H20O4	[M - H]-	C11H20O4	0.9999999999999999	20.99848803973038	17.50119279212033	3.4972952476100474	3	0.8599457234335021	-0.4578105265690103	0.4578105265690103	-0.4578105265690103		215.12878	150.536	86_20230404_LFX_OK_226_VGF136_C08_1_neg_86
110	C17H30N6O4	[M - H]-	C17H30N6O4	0.9999999999999999	20.93411739779009	17.752836244592622	3.181281153197469	5	0.41424403577760843	0.23506373783505782	0.44243448635837407	0.5037829939551213		381.22577	299.701	198_20230404_LFX_OK_226_VGF136_C08_1_neg_198
111	C22H27N7O4S	[M - H]-	C22H27N7O4S	0.9999999999999999	20.613992422611155	20.613992422611155	0.0	7	0.07969451489837823	-0.8325565552426655	0.8325565552426655	-0.6949763849189494		484.17691	133.43	68_20230404_LFX_OK_226_VGF136_C08_1_neg_68
112	C26H32O11	[M - H]-	C26H32O11	0.9999999999999999	19.107712847150463	15.203555023310415	3.9041578238400483	3	0.4483471089001238	0.7029987874026083	0.7029987874026083	-34690.02815112971		519.18713	100.335	30_20230404_LFX_OK_226_VGF136_C08_1_neg_30
